nama_produk,kategori,username,rating,ulasan,tanggal,ulasan_bersih,sentimen,panjang_ulasan
Kaos Distro Simple 2pcs,baju,Y***q,5,Alhamdulillah paket mendarat dgn selamat dn masyaallah bagus warna terang dan gelap bahan tebel halus enak dipake,Lebih dari 1 tahun lalu,alhamdulillah paket mendarat dgn selamat dn masyaallah bagus warna terang dan gelap bahan tebel halus enak dipake,positif,17
Kaos Distro Simple 2pcs,baju,W***j,5,"Alhamdulillah ukuran pas, wrn juga sesuai..in syaallaah next mo order lagi.. thx y",9 bulan lalu,alhamdulillah ukuran pas wrn juga sesuaiin syaallaah next mo order lagi thx y,positif,13
Kaos Distro Simple 2pcs,baju,C***n,5,"Alhamdulillah barang sudah sampai,bahannya bagus,terimakasih Kualitas produk: Bagus",11 bulan lalu,alhamdulillah barang sudah sampaibahannya bagusterimakasih kualitas produk bagus,positif,8
Kaos Distro Simple 2pcs,baju,Q***n,5,Biar bintang yg berbicara real pic pokok nya cm beda warna dr pesanan aja pngn merah item yg dtng biru item,Lebih dari 1 tahun lalu,biar bintang yg berbicara real pic pokok nya cm beda warna dr pesanan aja pngn merah item yg dtng biru item,positif,21
Kaos Distro Simple 2pcs,baju,M***°,5,Bagus dan tebal adem... kurirnya sangat ramah...smg tetap amanah tokonya...🥰🙏,Lebih dari 1 tahun lalu,bagus dan tebal adem kurirnya sangat ramahsmg tetap amanah tokonya,positif,10
Kaos Distro Simple 2pcs,baju,i***m,5,"Barang bagus dan tidak tipis, ok pokonya next belanja lagi",Lebih dari 1 tahun lalu,barang bagus dan tidak tipis ok pokonya next belanja lagi,positif,10
Kaos Distro Simple 2pcs,baju,T***S,5,ukuran sesuai kain lumayan bagus lumayan tebal muraah dengan harga segitu.. puaass,Lebih dari 1 tahun lalu,ukuran sesuai kain lumayan bagus lumayan tebal muraah dengan harga segitu puaass,positif,12
Kaos Distro Simple 2pcs,baju,N***h,5,"Barang sesuai pesanan, bahan bagus minta d kirim warna hitam 1 beneran d kirim, makasih seller, tokonya amanah",Lebih dari 1 tahun lalu,barang sesuai pesanan bahan bagus minta d kirim warna hitam beneran d kirim makasih seller tokonya amanah,positif,17
Kaos Distro Simple 2pcs,baju,O***c,5,Bahan nya halus kaos nya agk besar dikit tp gak pa2 mndg besar drpd kekecilan,Lebih dari 1 tahun lalu,bahan nya halus kaos nya agk besar dikit tp gak pa mndg besar drpd kekecilan,positif,15
Kaos Distro Simple 2pcs,baju,F***i,5,"Terima kasih barangnya udh dtg , bagus bgt dengan harga segitu bahannya halus adem",Lebih dari 1 tahun lalu,terima kasih barangnya udh dtg bagus bgt dengan harga segitu bahannya halus adem,positif,13
Kaos Distro Simple 2pcs,baju,N***o,5,Bagus bgt next order lagi sih pastinya😉😍🥰😘,6 bulan lalu,bagus bgt next order lagi sih pastinya,positif,7
Kaos Distro Simple 2pcs,baju,T***Y,5,"pas banget dibadan aku ,,,ganteng gak nih my boy kuhh,, penangkap tikus handal😼😸",8 bulan lalu,pas banget dibadan aku ganteng gak nih my boy kuhh penangkap tikus handal,positif,13
Kaos Distro Simple 2pcs,baju,K***y,4,Kecewa c minta nya warana hitam 1 motif yg SM Dateng nya mlh random,Lebih dari 1 tahun lalu,kecewa c minta nya warana hitam motif yg sm dateng nya mlh random,positif,13
Kaos Distro Simple 2pcs,baju,Z***i,4,Alhamdulillah paketnya sudah datang bahannya tebal jahitannya rapi sesuai dengan gambar,9 bulan lalu,alhamdulillah paketnya sudah datang bahannya tebal jahitannya rapi sesuai dengan gambar,positif,11
Kaos Distro Simple 2pcs,baju,S***b,4,"Bajunya bagus shi, cuman sayang aku salah ambil ukuran, d suami ku xxl agak kebesaran,, trus aku udah nulis mintak warna hitam sama maroon, tp yg datang hitam dan coklat,...",10 bulan lalu,bajunya bagus shi cuman sayang aku salah ambil ukuran d suami ku xxl agak kebesaran trus aku udah nulis mintak warna hitam sama maroon tp yg datang hitam dan coklat,positif,30
Kaos Distro Simple 2pcs,baju,L***d,4,"Kualitas produk: Bahan tebal, cocok buat sehari-hari",8 bulan lalu,kualitas produk bahan tebal cocok buat seharihari,positif,7
Kaos Distro Simple 2pcs,baju,U***s,4,"Barang sudah sampai , bahan bagus lembut halus,agak sedikit kecewa sih krna aq udah request wrna tp yg dikirim tidak sesuai ,AQ minta putih malah dikirim abu abu",11 bulan lalu,barang sudah sampai bahan bagus lembut halusagak sedikit kecewa sih krna aq udah request wrna tp yg dikirim tidak sesuai aq minta putih malah dikirim abu abu,positif,27
Kaos Distro Simple 2pcs,baju,Z***s,4,"Alhamdulillah barangnya sudah nyampah, bener2 bagus Di jamin pesen di sini gk bakal yesel",5 bulan lalu,alhamdulillah barangnya sudah nyampah bener bagus di jamin pesen di sini gk bakal yesel,positif,14
Kaos Distro Simple 2pcs,baju,N***i,4,"Suka cuma gak sesuai request, aq udah nulis putih semua malah yg datang beda😞",9 bulan lalu,suka cuma gak sesuai request aq udah nulis putih semua malah yg datang beda,positif,14
Kaos Distro Simple 2pcs,baju,U***x,4,Bagus tp gk sesuai pesen L yg dtang XL jdi gk kpakai,7 bulan lalu,bagus tp gk sesuai pesen l yg dtang xl jdi gk kpakai,positif,12
Kaos Distro Simple 2pcs,baju,a***a,4,Barang sesuai pesanan pokonya best bahan nya adem GK nyesel beli di toko ini.,Lebih dari 1 tahun lalu,barang sesuai pesanan pokonya best bahan nya adem gk nyesel beli di toko ini,positif,14
Kaos Distro Simple 2pcs,baju,R***e,4,"Yg satu salah warna minta putih dikirim abu😁tp gpp ttp suka sma barang nya bahan nya jg bagus.. Harga murah barang gak murahan, next order lg",Lebih dari 1 tahun lalu,yg satu salah warna minta putih dikirim abutp gpp ttp suka sma barang nya bahan nya jg bagus harga murah barang gak murahan next order lg,positif,26
Kaos Distro Simple 2pcs,baju,L***i,4,"Alhamdulillah pket nya udh sampai,, harga murah tapi gak murahan, ok nice aku suka,, moga trus jadi langganan☺",Lebih dari 1 tahun lalu,alhamdulillah pket nya udh sampai harga murah tapi gak murahan ok nice aku suka moga trus jadi langganan,positif,18
Kaos Distro Simple 2pcs,baju,B***s,4,"Bagus kainnya tebal , tpi kayak nya kebesaran deh dan warnanya aku kurang suka 🙏",Lebih dari 1 tahun lalu,bagus kainnya tebal tpi kayak nya kebesaran deh dan warnanya aku kurang suka,positif,13
Kaos Distro Simple 2pcs,baju,O***x,4,Kaosx bagus...saya pikir motifx timbul semua tapi ternyata yg satux gk timbul...,Lebih dari 1 tahun lalu,kaosx bagussaya pikir motifx timbul semua tapi ternyata yg satux gk timbul,positif,12
Kaos Distro Simple 2pcs,baju,H***v,4,Wow bangettt harga murah tapi gak murahan bahan baguss syukaaaaaaa,Lebih dari 1 tahun lalu,wow bangettt harga murah tapi gak murahan bahan baguss syukaaaaaaa,positif,10
Kaos Distro Simple 2pcs,baju,H***s,4,Baju kekecilan dan jahitannya ada yg tidak rapi,Lebih dari 1 tahun lalu,baju kekecilan dan jahitannya ada yg tidak rapi,positif,8
Kaos Distro Simple 2pcs,baju,C***p,4,Kualitas produk: Halus pas untuk harga segitu,1 bulan lalu,kualitas produk halus pas untuk harga segitu,positif,7
Kaos Distro Simple 2pcs,baju,H***e,4,Warna marunnya kok lebih ke warna dasty pink.,8 bulan lalu,warna marunnya kok lebih ke warna dasty pink,positif,8
Kaos Distro Simple 2pcs,baju,a***1,4,Realpict ya kak Sesuai harga .. Amntab..,Lebih dari 1 tahun lalu,realpict ya kak sesuai harga amntab,positif,6
Kaos Distro Simple 2pcs,baju,F***a,4,Bagus si cuma nerawang ga tebel² amat,Lebih dari 1 tahun lalu,bagus si cuma nerawang ga tebel amat,positif,7
Kaos Distro Simple 2pcs,baju,K***b,4,Kualitas produk: Bagus tebal dan adem,2 bulan lalu,kualitas produk bagus tebal dan adem,positif,6
Kaos Distro Simple 2pcs,baju,E***n,4,sesuai pesanan,Lebih dari 1 tahun lalu,sesuai pesanan,positif,2
Kaos Distro Simple 2pcs,baju,X***u,4,Pesan hitam datangx biru,9 bulan lalu,pesan hitam datangx biru,positif,4
Kaos Distro Simple 2pcs,baju,E***h,4,"Sesuai, pengiriman cepat",8 bulan lalu,sesuai pengiriman cepat,positif,3
Kaos Distro Simple 2pcs,baju,X***g,4,Kualitas produk: Bagus,Lebih dari 1 tahun lalu,kualitas produk bagus,positif,3
Kaos Distro Simple 2pcs,baju,U***v,4,Pas bahan e juga bagus,9 bulan lalu,pas bahan e juga bagus,positif,5
Kaos Distro Simple 2pcs,baju,O***x,4,"Bahan ya bagus ,,tpi syg psen ya warna merah ma kuning datang ya abu2 ma ijo telor bebek",2 bulan lalu,bahan ya bagus tpi syg psen ya warna merah ma kuning datang ya abu ma ijo telor bebek,positif,18
Kaos Distro Simple 2pcs,baju,D***h,4,Lumayan walaupun kaos agak tipis dengan harga 52k dapat 2 itu sudah termasuk bagus saya kasih bintang 4 ya,1 bulan lalu,lumayan walaupun kaos agak tipis dengan harga k dapat itu sudah termasuk bagus saya kasih bintang ya,positif,17
Kaos Distro Simple 2pcs,baju,Z***f,3,"Kualitas produk: Kurang rapi, untuk jahitan sama obrasanya Benang katunnya pd loncat",8 bulan lalu,kualitas produk kurang rapi untuk jahitan sama obrasanya benang katunnya pd loncat,netral,12
Kaos Distro Simple 2pcs,baju,W***c,3,"Kecewa bwgt Sudah pesan opsional minta warna putih dan abu2,malah dikasih ,hijau😫 Klu kualitas Bhan bagus halus,",Lebih dari 1 tahun lalu,kecewa bwgt sudah pesan opsional minta warna putih dan abumalah dikasih hijau klu kualitas bhan bagus halus,netral,17
Kaos Distro Simple 2pcs,baju,M***h,3,Maaf sya kasih bintang 3. Soalnya KLO masalah bahan & warna okelah tp keceawanya Krn tulisan GK sesuai bukan motif EMBOSS tp sablon biasa pdhl pas live bilngnya EMBOS...,Lebih dari 1 tahun lalu,maaf sya kasih bintang soalnya klo masalah bahan warna okelah tp keceawanya krn tulisan gk sesuai bukan motif emboss tp sablon biasa pdhl pas live bilngnya embos,netral,27
Kaos Distro Simple 2pcs,baju,p***k,3,Mintak warna kuning malah datangx bukn kuning,Lebih dari 1 tahun lalu,mintak warna kuning malah datangx bukn kuning,netral,7
Kaos Distro Simple 2pcs,baju,Y***w,3,Warna nya ga sesuai dengan yang di gambar,Lebih dari 1 tahun lalu,warna nya ga sesuai dengan yang di gambar,netral,8
Kaos Distro Simple 2pcs,baju,T***S,3,yg di psan warna merah dn coklat.yg datag 'warna biru dan hitam.haduh......,Lebih dari 1 tahun lalu,yg di psan warna merah dn coklatyg datag warna biru dan hitamhaduh,netral,12
Kaos Distro Simple 2pcs,baju,r***s,3,"Kain bagus halus tp,sayang...minta warna terang mlh d kasih warna gelap,abu2 sama sage😔 maaf y cuma tak kasih bintang 3🙏",Lebih dari 1 tahun lalu,kain bagus halus tpsayangminta warna terang mlh d kasih warna gelapabu sama sage maaf y cuma tak kasih bintang,netral,19
Kaos Distro Simple 2pcs,baju,U***i,3,Pesenx warna kuning merah malah yg dteng biru SMA abu tp untuk kainx bgu,Lebih dari 1 tahun lalu,pesenx warna kuning merah malah yg dteng biru sma abu tp untuk kainx bgu,netral,14
Kaos Distro Simple 2pcs,baju,N***k,3,Pengiriman lama tidak sesuai estimasi kedatangan,Lebih dari 1 tahun lalu,pengiriman lama tidak sesuai estimasi kedatangan,netral,6
Kaos Distro Simple 2pcs,baju,C***p,3,"KECEWA..... Psan wrna dusty pink, yg di kirim Hijau army,,,, klo gk ada wrna yg d psan,, knp gk Konfirmasi dlu,,, Biarpun hrga gk seberapa, tp kan beli jg pake DUIT....",9 bulan lalu,kecewa psan wrna dusty pink yg di kirim hijau army klo gk ada wrna yg d psan knp gk konfirmasi dlu biarpun hrga gk seberapa tp kan beli jg pake duit,netral,31
Kaos Distro Simple 2pcs,baju,K***a,3,Mohon LBH teliti lagi minta warna putih sama sage mlh dikirim warna lain,9 bulan lalu,mohon lbh teliti lagi minta warna putih sama sage mlh dikirim warna lain,netral,13
Kaos Distro Simple 2pcs,baju,C***s,3,Hananya panas bajunya kebesaran warnanya ambung,1 bulan lalu,hananya panas bajunya kebesaran warnanya ambung,netral,6
Kaos Distro Simple 2pcs,baju,Z***v,3,Baru ngasik ulasan 🙏 Bahannya bagus jahitannya rapi Tak kira satunya ada kaos yg tulisannya timbul 😔,9 bulan lalu,baru ngasik ulasan bahannya bagus jahitannya rapi tak kira satunya ada kaos yg tulisannya timbul,netral,15
Kaos Distro Simple 2pcs,baju,P***d,3,Kualitas produk: Bahan kurang tebel sih.kalo timbol nya tombol mantep sih rikues aku di tepatin.,4 bulan lalu,kualitas produk bahan kurang tebel sihkalo timbol nya tombol mantep sih rikues aku di tepatin,netral,15
Kaos Distro Simple 2pcs,baju,J***a,3,Minta Navy SMA coksu dtang nya merah,Lebih dari 1 tahun lalu,minta navy sma coksu dtang nya merah,netral,7
Kaos Distro Simple 2pcs,baju,B***j,3,"Tidak sesuai dgn gambar yang di pesan,,",2 bulan lalu,tidak sesuai dgn gambar yang di pesan,netral,7
Kaos Distro Simple 2pcs,baju,X***w,3,"kain lumayan ,,tpi yg dkirim beda warna",10 bulan lalu,kain lumayan tpi yg dkirim beda warna,netral,7
Kaos Distro Simple 2pcs,baju,A***r,3,"Sesuai dengan harga,kainnya tipis",Lebih dari 1 tahun lalu,sesuai dengan hargakainnya tipis,netral,4
Kaos Distro Simple 2pcs,baju,O***a,3,Saya pesan L ko dateng ny XL si,Lebih dari 1 tahun lalu,saya pesan l ko dateng ny xl si,netral,8
Kaos Distro Simple 2pcs,baju,M***a,3,XXL nya besar bgt 🥴,Lebih dari 1 tahun lalu,xxl nya besar bgt,netral,4
Kaos Distro Simple 2pcs,baju,r***i,3,Bagus bajunya,Lebih dari 1 tahun lalu,bagus bajunya,netral,2
Kaos Distro Simple 2pcs,baju,A***h,3,Bagus,Lebih dari 1 tahun lalu,bagus,netral,1
Kaos Distro Simple 2pcs,baju,D***z,3,Bagus sih,5 bulan lalu,bagus sih,netral,2
Kaos Distro Simple 2pcs,baju,S***6,3,kaos nya tebal ya cuma pilihan warna nya ga sesuai yg di pesen,Lebih dari 1 tahun lalu,kaos nya tebal ya cuma pilihan warna nya ga sesuai yg di pesen,netral,13
Kaos Distro Simple 2pcs,baju,D***h,3,"Order ukuran L di kirim XL, tolong min di cek sebelum packing walaupun bajunya bagus",Lebih dari 1 tahun lalu,order ukuran l di kirim xl tolong min di cek sebelum packing walaupun bajunya bagus,netral,15
Kaos Distro Simple 2pcs,baju,I***r,2,Kualitas produk: Barang kirim rusak ada bolong bekas rokok sama barang tidak sesuai warna yang dikirim.. Minta nya warna hijau sage malah dikirim warna abu-abu🥹,7 bulan lalu,kualitas produk barang kirim rusak ada bolong bekas rokok sama barang tidak sesuai warna yang dikirim minta nya warna hijau sage malah dikirim warna abuabu,negatif,25
Kaos Distro Simple 2pcs,baju,A***y,2,Kecewa banget sih ini mah udh di tulis juga di pesan optional minta warna hijau mint sama Lilac eeeh yg d kirim warna biru muda sama abu kecewa bgt lah pokonya,Lebih dari 1 tahun lalu,kecewa banget sih ini mah udh di tulis juga di pesan optional minta warna hijau mint sama lilac eeeh yg d kirim warna biru muda sama abu kecewa bgt lah pokonya,negatif,31
Kaos Distro Simple 2pcs,baju,u***3,2,Barang datang gak sesuai warna min...minta kuning sama merah tp yang dtang warna hijau sama biru,Lebih dari 1 tahun lalu,barang datang gak sesuai warna minminta kuning sama merah tp yang dtang warna hijau sama biru,negatif,16
Kaos Distro Simple 2pcs,baju,X***a,2,Oke barang sudah saya terima tapi kok ukurannya yang warna terakota kok kok l nggak XL ya,9 bulan lalu,oke barang sudah saya terima tapi kok ukurannya yang warna terakota kok kok l nggak xl ya,negatif,17
Kaos Distro Simple 2pcs,baju,V***u,2,terimakasih baju nya sudah sampay,Lebih dari 1 tahun lalu,terimakasih baju nya sudah sampay,negatif,5
Kaos Distro Simple 2pcs,baju,N***v,1,Pesanan telah diterima namun tidak sesuai dengan warna yg di pesan... Yg awal nya pesan warna kuning & merah maron Yg datang warna biru & putih. Sangat kecewa,Lebih dari 1 tahun lalu,pesanan telah diterima namun tidak sesuai dengan warna yg di pesan yg awal nya pesan warna kuning merah maron yg datang warna biru putih sangat kecewa,negatif,26
Kaos Distro Simple 2pcs,baju,V***y,1,Saya pesan warna kuning merah yg datang army sama biru..,Lebih dari 1 tahun lalu,saya pesan warna kuning merah yg datang army sama biru,negatif,10
Kaos Distro Simple 2pcs,baju,T***S,1,Warna mustad am merah.. Ko warna ni,Lebih dari 1 tahun lalu,warna mustad am merah ko warna ni,negatif,7
Kaos Distro Simple 2pcs,baju,T***S,1,Lain di pesan lain datang,Lebih dari 1 tahun lalu,lain di pesan lain datang,negatif,5
Kaos Distro Simple 2pcs,baju,L***g,1,Sangat kecewa yg dtg tdk sesuai minta warna save sama hitam yg dtg biru muda sama abu tua,5 bulan lalu,sangat kecewa yg dtg tdk sesuai minta warna save sama hitam yg dtg biru muda sama abu tua,negatif,18
Kaos Distro Simple 2pcs,baju,F***d,1,"Gak sesuai dengan pesanan,mesannya ukuran L yg datang M,sungguh sangat mengecewakan",10 bulan lalu,gak sesuai dengan pesananmesannya ukuran l yg datang msungguh sangat mengecewakan,negatif,11
Kaos Distro Simple 2pcs,baju,Q***r,1,"Warna yang dikirim tidak sesuai, saya pesan warna merah dan kuning lemon tapi yang datang biru dan sage, tolong diperhatikan lagi pesanannya dan saat pengemasan, jika sep...",Lebih dari 1 tahun lalu,warna yang dikirim tidak sesuai saya pesan warna merah dan kuning lemon tapi yang datang biru dan sage tolong diperhatikan lagi pesanannya dan saat pengemasan jika sep,negatif,27
Kaos Distro Simple 2pcs,baju,R***s,1,Kaosnya mengecewakan sekali kecil bnget,Lebih dari 1 tahun lalu,kaosnya mengecewakan sekali kecil bnget,negatif,5
Kaos Distro Simple 2pcs,baju,A***y,1,gx sesuai psenan warna Ama Ukran n ya,Lebih dari 1 tahun lalu,gx sesuai psenan warna ama ukran n ya,negatif,8
Kaos Distro Simple 2pcs,baju,K***v,1,Kecewa,8 bulan lalu,kecewa,negatif,1
Happy About It Striped Shirt,baju,Q***s,5,"baguss bangett kan, aku BB 45 TB 150 ambil UK L pas gak kebesaran gak kekecilan baguss banget pkonya next beli warna lainn🫰🫰",3 bulan lalu,baguss bangett kan aku bb tb ambil uk l pas gak kebesaran gak kekecilan baguss banget pkonya next beli warna lainn,positif,21
Happy About It Striped Shirt,baju,M***y,5,Kualitas produk: bagus bgt buat bb 45 tinggi 155 uk XL juga pas ngga kegedean ngga kekecilan,8 bulan lalu,kualitas produk bagus bgt buat bb tinggi uk xl juga pas ngga kegedean ngga kekecilan,positif,15
Happy About It Striped Shirt,baju,P***a,5,Paketnya sampai dengan aman dan cepat.. bagus sekali bajunya. Terimakasih,4 bulan lalu,paketnya sampai dengan aman dan cepat bagus sekali bajunya terimakasih,positif,10
Happy About It Striped Shirt,baju,Y***q,5,"good, tpi tipis but ga smpe nerwng. fit for me yg tb 155&bb 45",1 bulan lalu,good tpi tipis but ga smpe nerwng fit for me yg tb bb,positif,13
Happy About It Striped Shirt,baju,B***i,5,bagusss worth it bgt dengan harga segitu dapet kemeja yg se bagus ini🫰🏻,1 bulan lalu,bagusss worth it bgt dengan harga segitu dapet kemeja yg se bagus ini,positif,13
Happy About It Striped Shirt,baju,C***r,5,"awalnya mau ambil s, untung gajadi, m aja udah pas banget 👍🏻",2 minggu lalu,awalnya mau ambil s untung gajadi m aja udah pas banget,positif,11
Happy About It Striped Shirt,baju,V***m,5,"Ukuran ambil L sengaja biar ga kekecilan dan kegedean juga. Kaya ukuran M tapi wajar kok, kan ini modelan ngepas body gitu. Aku suka sesuai ekspektasi aku, ga kegedean ko...",10 bulan lalu,ukuran ambil l sengaja biar ga kekecilan dan kegedean juga kaya ukuran m tapi wajar kok kan ini modelan ngepas body gitu aku suka sesuai ekspektasi aku ga kegedean ko,positif,30
Happy About It Striped Shirt,baju,H***v,5,"JUJUR BAGUS BGT, TAPI GUE SALAH AMBIL UKURANN. UDH PD BGT AMBIL UKURAN M TRNYATA KE-KECILIAN ANJRR 🥺 sayang bgt mana bagus lagii, walau kekecilan tetep di pake sihh. tha...",Lebih dari 1 tahun lalu,jujur bagus bgt tapi gue salah ambil ukurann udh pd bgt ambil ukuran m trnyata kekecilian anjrr sayang bgt mana bagus lagii walau kekecilan tetep di pake sihh tha,positif,29
